raw_id,doc_id,text,group_key,num_aspects,label_signature,aspects
6072,sentfin_006072,JSW Steel little changed despite unfavourable ruling against subsidiary,jsw steel little changed despite unfavourable ruling against subsidiary,1,neutral,"[{'term': 'JSW Steel', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 9, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6073,sentfin_006073,Karl-Ulrich Kohler to replace Kirby Adams as Corus CEO,karlulrich kohler to replace kirby adams as corus ceo,1,neutral,"[{'term': 'Corus', 'sentiment': 'neutral', 'char_from': 45, 'char_to': 50, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6074,sentfin_006074,Kartik Kaushik to lead Citi India consumer banking division,kartik kaushik to lead citi india consumer banking division,1,neutral,"[{'term': 'Citi India', 'sentiment': 'neutral', 'char_from': 23, 'char_to': 33, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6075,sentfin_006075,"KEC International: Orders help, but margins hurt its revenue",kec international orders help but margins hurt its revenue,1,neutral,"[{'term': 'KEC International', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 17, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6076,sentfin_006076,Kenneth Andrade exits IDFC Mutual Fund leaving investors jittery,kenneth andrade exits idfc mutual fund leaving investors jittery,1,neutral,"[{'term': 'IDFC Mutual Fund', 'sentiment': 'neutral', 'char_from': 22, 'char_to': 38, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6077,sentfin_006077,Kotak Mutual Fund appoints Harsha Upadhyaya as equities head,kotak mutual fund appoints harsha upadhyaya as equities head,1,neutral,"[{'term': 'Kotak Mutual Fund', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 17, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6078,sentfin_006078,Lending Club bursts onto Wall Street with $870-million IPO,lending club bursts onto wall street with 870million ipo,1,neutral,"[{'term': 'Lending Club', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 12, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6079,sentfin_006079,Lodha Developers Pvt to raise $1 billion via IPO,lodha developers pvt to raise 1 billion via ipo,1,neutral,"[{'term': 'Lodha Developers', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 16, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6080,sentfin_006080,Lodha Group relaunches $350 million overseas bond sale plan,lodha group relaunches 350 million overseas bond sale plan,1,neutral,"[{'term': 'Lodha Group', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 11, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6081,sentfin_006081,"Lok Sabha passes Sebi Bill, to check fly-by-night schemes",lok sabha passes sebi bill to check flybynight schemes,1,neutral,"[{'term': 'Sebi', 'sentiment': 'neutral', 'char_from': 17, 'char_to': 21, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6082,sentfin_006082,London-based billionaire among bidders for Financial Technologies MCX stake,londonbased billionaire among bidders for financial technologies mcx stake,2,neutral,"[{'term': 'Financial Technologies', 'sentiment': 'neutral', 'char_from': 43, 'char_to': 65, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'MCX', 'sentiment': 'neutral', 'char_from': 66, 'char_to': 69, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6083,sentfin_006083,Maintain limited investment in real estate stocks: Neeraj Deewan,maintain limited investment in real estate stocks neeraj deewan,1,neutral,"[{'term': 'real estate stocks', 'sentiment': 'neutral', 'char_from': 31, 'char_to': 49, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6084,sentfin_006084,"March series may expire at 6,600-6,650: Vishal Kshatriya, Edelweiss",march series may expire at 66006650 vishal kshatriya edelweiss,1,neutral,"[{'term': 'Edelweiss', 'sentiment': 'neutral', 'char_from': 58, 'char_to': 67, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6085,sentfin_006085,Mario Draghi gets ECB support for unlimited bond purchase,mario draghi gets ecb support for unlimited bond purchase,1,neutral,"[{'term': 'ECB', 'sentiment': 'neutral', 'char_from': 18, 'char_to': 21, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6086,sentfin_006086,Markets are expecting reforms-oriented Budget this time: Hemindra Hazari,markets are expecting reformsoriented budget this time hemindra hazari,1,neutral,"[{'term': 'Markets', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6087,sentfin_006087,Markets may correct 5-6% in the near future: Edelweiss,markets may correct 56 in the near future edelweiss,1,neutral,"[{'term': 'Markets', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6088,sentfin_006088,Markets should be range bound between 7950-8050: Ashwani Gujral,markets should be range bound between 79508050 ashwani gujral,1,neutral,"[{'term': 'Markets', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6089,sentfin_006089,Markit IPO may value company at about $4.47 bn,markit ipo may value company at about 447 bn,1,neutral,"[{'term': 'Markit', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6090,sentfin_006090,Maruti Q4 results: Here what to watch out for,maruti q4 results here what to watch out for,1,neutral,"[{'term': 'Maruti', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6091,sentfin_006091,Maruti Suzuki could have avoided the mix-up: Prateek Agarwal,maruti suzuki could have avoided the mixup prateek agarwal,1,neutral,"[{'term': 'Maruti Suzuki', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 13, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6092,sentfin_006092,Masala bonds offer diversification but only for few: Fitch,masala bonds offer diversification but only for few fitch,2,neutral,"[{'term': 'Fitch', 'sentiment': 'neutral', 'char_from': 53, 'char_to': 58, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Masala bonds', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 12, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6093,sentfin_006093,May see uptick in cyclicals going ahead: Anand Tandon,may see uptick in cyclicals going ahead anand tandon,1,positive,"[{'term': 'cyclicals', 'sentiment': 'positive', 'char_from': 18, 'char_to': 27, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6094,sentfin_006094,MCX appoints one more shareholder director on its Board,mcx appoints one more shareholder director on its board,1,neutral,"[{'term': 'MCX', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 3, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6095,sentfin_006095,MCX investors give nod to transfer Financial Technologies' stake,mcx investors give nod to transfer financial technologies stake,2,neutral,"[{'term': 'Financial Technologies', 'sentiment': 'neutral', 'char_from': 35, 'char_to': 57, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'MCX', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 3, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6096,sentfin_006096,MCX-SX gets Sebi approval for IRF; launch this month,mcxsx gets sebi approval for irf launch this month,2,neutral,"[{'term': 'MCX-SX', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Sebi', 'sentiment': 'neutral', 'char_from': 12, 'char_to': 16, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6097,sentfin_006097,"Micromax launches Canvas Pace 4G Q416, priced Rs 6,821",micromax launches canvas pace 4g q416 priced rs 6821,1,neutral,"[{'term': 'Micromax', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6098,sentfin_006098,Midcap IT space insulated with domestic uncertainties: Prakash Diwan,midcap it space insulated with domestic uncertainties prakash diwan,1,neutral,"[{'term': 'Midcap IT space', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 15, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6099,sentfin_006099,Monsanto appoints Shilpa Divekar Nirula as India Region CEO,monsanto appoints shilpa divekar nirula as india region ceo,1,neutral,"[{'term': 'Monsanto', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6100,sentfin_006100,Motilal Oswal PE seeks tax exemption for fund investors,motilal oswal pe seeks tax exemption for fund investors,1,neutral,"[{'term': 'Motilal Oswal PE', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 16, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6101,sentfin_006101,Mphasis: Company needs to move out of parent's shadow,mphasis company needs to move out of parents shadow,1,neutral,"[{'term': 'Mphasis', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6102,sentfin_006102,MT Educare allots 17.38 lakh shares to anchor investors,mt educare allots 1738 lakh shares to anchor investors,1,neutral,"[{'term': 'MT Educare', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 10, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6103,sentfin_006103,MT Educare plans IPO for college campus in Karnataka,mt educare plans ipo for college campus in karnataka,1,neutral,"[{'term': 'MT Educare', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 10, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6104,sentfin_006104,Mukund Abhyankar has been elected as chairman of NAFCUB,mukund abhyankar has been elected as chairman of nafcub,1,neutral,"[{'term': 'NAFCUB', 'sentiment': 'neutral', 'char_from': 49, 'char_to': 55, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6105,sentfin_006105,Narayan Ramachandran to resign as Morgan Stanley country head,narayan ramachandran to resign as morgan stanley country head,1,neutral,"[{'term': 'Morgan Stanley', 'sentiment': 'neutral', 'char_from': 34, 'char_to': 48, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6106,sentfin_006106,Network18 to raise Rs 300 cr by issuing debentures,network18 to raise rs 300 cr by issuing debentures,1,neutral,"[{'term': 'Network18', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 9, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6107,sentfin_006107,New consent order norms in a few weeks: Sebi,new consent order norms in a few weeks sebi,1,neutral,"[{'term': 'Sebi', 'sentiment': 'neutral', 'char_from': 40, 'char_to': 44, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6108,sentfin_006108,Neyveli Corp: Tamil Nadu government offer referred to Sebi,neyveli corp tamil nadu government offer referred to sebi,2,neutral,"[{'term': 'Neyveli Corp', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 12, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Sebi', 'sentiment': 'neutral', 'char_from': 54, 'char_to': 58, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6109,sentfin_006109,NHPC reports Rs 719 cr net profit for Q1,nhpc reports rs 719 cr net profit for q1,1,neutral,"[{'term': 'NHPC', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6110,sentfin_006110,Nifty could correct maximum by 130 points: Mitesh Thacker,nifty could correct maximum by 130 points mitesh thacker,1,neutral,"[{'term': 'Nifty', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 5, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6111,sentfin_006111,Nifty to reach 8600-8700 at some point: Ashwani Gujral,nifty to reach 86008700 at some point ashwani gujral,1,neutral,"[{'term': 'Nifty', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 5, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6112,sentfin_006112,Nifty to remain sideways around 8290 levels: Mitesh Thacker,nifty to remain sideways around 8290 levels mitesh thacker,1,neutral,"[{'term': 'Nifty', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 5, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6113,sentfin_006113,Nikkei steady as China data arrives in-line with expectations,nikkei steady as china data arrives inline with expectations,1,neutral,"[{'term': 'Nikkei', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6114,sentfin_006114,NPA cycle has peaked out for SBI: Prakash Diwan,npa cycle has peaked out for sbi prakash diwan,1,neutral,"[{'term': 'SBI', 'sentiment': 'neutral', 'char_from': 29, 'char_to': 32, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6115,sentfin_006115,NSE issues guidance for companies to make right disclosures,nse issues guidance for companies to make right disclosures,1,neutral,"[{'term': 'NSE', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 3, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6116,sentfin_006116,NSE to auction limits in bonds for foreign investors,nse to auction limits in bonds for foreign investors,1,neutral,"[{'term': 'NSE', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 3, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6117,sentfin_006117,"NSEL follows govt diktat, modifies contracts as per law",nsel follows govt diktat modifies contracts as per law,1,neutral,"[{'term': 'NSEL', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6118,sentfin_006118,NSEL investors forum to appeal against High Court Order,nsel investors forum to appeal against high court order,1,neutral,"[{'term': 'NSEL', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6119,sentfin_006119,NSEL promoter Jignesh Shah submits bona fides to FMC,nsel promoter jignesh shah submits bona fides to fmc,2,neutral,"[{'term': 'FMC', 'sentiment': 'neutral', 'char_from': 49, 'char_to': 52, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'NSEL', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6120,sentfin_006120,"NYSE tests systems, to brief investors before Alibaba's debut",nyse tests systems to brief investors before alibabas debut,2,neutral,"[{'term': 'Alibaba', 'sentiment': 'neutral', 'char_from': 46, 'char_to': 53, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'NYSE', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6121,sentfin_006121,Oil price forecasts: BofA Merrill cuts 2016 Brent forecast,oil price forecasts bofa merrill cuts 2016 brent forecast,2,neutral,"[{'term': 'BofA Merrill', 'sentiment': 'neutral', 'char_from': 21, 'char_to': 33, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Oil', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 3, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6122,sentfin_006122,One can selectively look into auto sector: Mehraboon Irani,one can selectively look into auto sector mehraboon irani,1,neutral,"[{'term': 'auto sector', 'sentiment': 'neutral', 'char_from': 30, 'char_to': 41, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6123,sentfin_006123,Onno Ruhl appointed World Bank Country Director for India,onno ruhl appointed world bank country director for india,2,neutral,"[{'term': 'India', 'sentiment': 'neutral', 'char_from': 52, 'char_to': 57, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'World Bank', 'sentiment': 'neutral', 'char_from': 20, 'char_to': 30, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6124,sentfin_006124,OPEC Secy-Gen says low oil price will not continue,opec secygen says low oil price will not continue,1,neutral,"[{'term': 'OPEC', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
6125,sentfin_006125,Opening of Saudi stock market to boost MENA region,opening of saudi stock market to boost mena region,1,neutral,"[{'term': 'Saudi stock market', 'sentiment': 'neutral', 'char_from': 11, 'char_to': 29, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
